po_line_id,po_id,line_number,product_id,ordered_qty,received_qty,unit_cost,line_base_cost,discount_pct,tax_rate_pct,created_at,po_number,order_date,expected_delivery_date,actual_delivery_date,status,currency_code,store_id,created_by,supplier_id,supplier_name,supplier_code,product_sku,product_name,category
102,20,3,89,64,63,14.81,947.84,0.0,8.0,2024-02-05 12:00:00,PO-00020,2024-02-05,2024-02-10,2024-02-12,SENT,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00089,GardenFresh Tomatoes,Produce
103,20,4,95,122,114,3.65,445.3,5.0,8.0,2024-02-05 15:00:00,PO-00020,2024-02-05,2024-02-10,2024-02-12,SENT,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00095,FarmHouse Yogurt,Dairy
104,20,5,39,60,60,1.55,93.0,3.0,8.0,2024-02-05 12:00:00,PO-00020,2024-02-05,2024-02-10,2024-02-12,SENT,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00039,FrostyFoods Ice Cream,Frozen
105,20,6,139,67,64,9.81,657.27,5.0,8.0,2024-02-05 16:00:00,PO-00020,2024-02-05,2024-02-10,2024-02-12,SENT,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00139,MilkyWay Milk,Dairy
106,20,7,35,63,62,14.47,911.61,2.0,8.0,2024-02-05 13:00:00,PO-00020,2024-02-05,2024-02-10,2024-02-12,SENT,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00035,PureGlow Hand Soap,Personal Care
107,21,1,64,22,22,31.82,700.04,3.0,8.0,2024-02-05 12:00:00,PO-00021,2024-02-05,2024-02-13,2024-02-15,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00064,SeaHarvest Salmon Fillet,Seafood
108,21,2,26,48,44,4.53,217.44,0.0,8.0,2024-02-05 11:00:00,PO-00021,2024-02-05,2024-02-13,2024-02-15,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00026,FarmHouse Milk,Dairy
109,21,3,133,26,25,9.22,239.72,5.0,8.0,2024-02-05 11:00:00,PO-00021,2024-02-05,2024-02-13,2024-02-15,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00133,GoldenLoaf White Bread,Bakery
110,21,4,33,26,24,11.22,291.72,2.0,8.0,2024-02-05 09:00:00,PO-00021,2024-02-05,2024-02-13,2024-02-15,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00033,GoldenLoaf White Bread,Bakery
111,22,1,15,102,95,15.64,1595.28,0.0,8.0,2024-02-06 17:00:00,PO-00022,2024-02-06,2024-02-19,2024-02-21,CLOSED,SGD,1,procurement.mgr,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00015,CleanHome Trash Bags,Household
112,22,2,112,79,75,16.34,1290.86,0.0,8.0,2024-02-06 10:00:00,PO-00022,2024-02-06,2024-02-19,2024-02-21,CLOSED,SGD,1,procurement.mgr,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00112,CleanHome Laundry Detergent,Household
113,22,3,35,68,67,13.47,915.96,0.0,8.0,2024-02-06 14:00:00,PO-00022,2024-02-06,2024-02-19,2024-02-21,CLOSED,SGD,1,procurement.mgr,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00035,PureGlow Hand Soap,Personal Care
114,22,4,91,78,72,16.36,1276.08,0.0,8.0,2024-02-06 08:00:00,PO-00022,2024-02-06,2024-02-19,2024-02-21,CLOSED,SGD,1,procurement.mgr,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00091,PrimeChoice Chicken Breast,Meat
115,23,1,127,29,27,13.13,380.77,5.0,8.0,2024-02-12 12:00:00,PO-00023,2024-02-12,2024-02-17,2024-02-20,CLOSED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00127,HarmonyCare Body Wash,Personal Care
116,23,2,18,125,115,5.12,640.0,0.0,8.0,2024-02-12 17:00:00,PO-00023,2024-02-12,2024-02-17,2024-02-20,CLOSED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00018,MilkyWay Yogurt,Dairy
117,23,3,117,44,40,12.67,557.48,2.0,8.0,2024-02-12 14:00:00,PO-00023,2024-02-12,2024-02-17,2024-02-20,CLOSED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00117,FrostyFoods Fish Fillets,Frozen
118,23,4,99,96,90,15.06,1445.76,0.0,8.0,2024-02-12 10:00:00,PO-00023,2024-02-12,2024-02-17,2024-02-20,CLOSED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00099,FarmHouse Butter,Dairy
119,23,5,121,26,25,5.28,137.28,0.0,8.0,2024-02-12 12:00:00,PO-00023,2024-02-12,2024-02-17,2024-02-20,CLOSED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00121,GardenFresh Apples,Produce
120,23,6,123,64,59,24.32,1556.48,0.0,8.0,2024-02-12 12:00:00,PO-00023,2024-02-12,2024-02-17,2024-02-20,CLOSED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00123,PureGlow Hand Soap,Personal Care
121,23,7,146,204,198,8.04,1640.16,5.0,8.0,2024-02-12 13:00:00,PO-00023,2024-02-12,2024-02-17,2024-02-20,CLOSED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00146,SnackTime Trail Mix,Snacks
122,24,1,139,113,112,9.99,1128.87,3.0,8.0,2024-02-12 11:00:00,PO-00024,2024-02-12,2024-02-19,2024-02-19,CLOSED,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00139,MilkyWay Milk,Dairy
123,24,2,20,59,59,12.95,764.05,2.0,8.0,2024-02-12 17:00:00,PO-00024,2024-02-12,2024-02-19,2024-02-19,CLOSED,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00020,FarmHouse Yogurt,Dairy
124,24,3,95,78,73,3.78,294.84,2.0,8.0,2024-02-12 16:00:00,PO-00024,2024-02-12,2024-02-19,2024-02-19,CLOSED,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00095,FarmHouse Yogurt,Dairy
125,25,1,85,87,82,13.67,1189.29,3.0,8.0,2024-02-13 16:00:00,PO-00025,2024-02-13,2024-02-24,2024-02-26,SENT,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00085,PureGlow Body Wash,Personal Care
126,25,2,120,45,42,10.99,494.55,0.0,8.0,2024-02-13 10:00:00,PO-00025,2024-02-13,2024-02-24,2024-02-26,SENT,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery
127,25,3,110,56,52,10.99,615.44,2.0,8.0,2024-02-13 09:00:00,PO-00025,2024-02-13,2024-02-24,2024-02-26,SENT,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00110,HarmonyCare Hand Soap,Personal Care
128,25,4,16,92,83,7.06,649.52,2.0,8.0,2024-02-13 09:00:00,PO-00025,2024-02-13,2024-02-24,2024-02-26,SENT,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00016,CitrusBurst Apple Juice,Beverages
129,26,1,133,22,21,9.48,208.56,5.0,8.0,2024-02-13 11:00:00,PO-00026,2024-02-13,2024-02-23,2024-02-26,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00133,GoldenLoaf White Bread,Bakery
130,26,2,26,106,96,4.39,465.34,5.0,8.0,2024-02-13 09:00:00,PO-00026,2024-02-13,2024-02-23,2024-02-26,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00026,FarmHouse Milk,Dairy
131,26,3,97,62,62,3.17,196.54,0.0,8.0,2024-02-13 15:00:00,PO-00026,2024-02-13,2024-02-23,2024-02-26,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00097,GreenFields Apples,Produce
132,26,4,40,35,33,1.73,60.55,0.0,8.0,2024-02-13 14:00:00,PO-00026,2024-02-13,2024-02-23,2024-02-26,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00040,MeadowFresh Butter,Dairy
133,26,5,105,67,67,7.28,487.76,2.0,8.0,2024-02-13 14:00:00,PO-00026,2024-02-13,2024-02-23,2024-02-26,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00105,FrostyFoods Ice Cream,Frozen
134,26,6,72,30,29,18.63,558.9,3.0,8.0,2024-02-13 10:00:00,PO-00026,2024-02-13,2024-02-23,2024-02-26,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00072,FrostyFoods Frozen Peas,Frozen
135,27,1,12,74,72,4.77,352.98,3.0,8.0,2024-02-13 14:00:00,PO-00027,2024-02-13,2024-02-18,2024-02-18,RECEIVED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00012,PureGlow Toothpaste,Personal Care
136,27,2,23,49,45,13.6,666.4,0.0,8.0,2024-02-13 11:00:00,PO-00027,2024-02-13,2024-02-18,2024-02-18,RECEIVED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00023,FrostyFoods Frozen Peas,Frozen
137,27,3,101,48,43,14.64,702.72,3.0,8.0,2024-02-13 08:00:00,PO-00027,2024-02-13,2024-02-18,2024-02-18,RECEIVED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00101,SparklePro Dishwashing Liquid,Household
138,27,4,81,101,93,18.7,1888.7,0.0,8.0,2024-02-13 15:00:00,PO-00027,2024-02-13,2024-02-18,2024-02-18,RECEIVED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00081,ThirstQuench Cola,Beverages
139,27,5,107,67,65,11.64,779.88,0.0,8.0,2024-02-13 08:00:00,PO-00027,2024-02-13,2024-02-18,2024-02-18,RECEIVED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00107,GardenFresh Lettuce,Produce
140,28,1,87,96,94,1.23,118.08,0.0,8.0,2024-02-19 12:00:00,PO-00028,2024-02-19,2024-03-01,2024-03-02,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00087,DailyBake Muffins,Bakery
141,28,2,28,76,76,0.9,68.4,2.0,8.0,2024-02-19 12:00:00,PO-00028,2024-02-19,2024-03-01,2024-03-02,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00028,CitrusBurst Cola,Beverages
142,28,3,8,50,45,8.61,430.5,5.0,8.0,2024-02-19 10:00:00,PO-00028,2024-02-19,2024-03-01,2024-03-02,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00008,PureGlow Toothpaste,Personal Care
143,28,4,24,200,194,8.28,1656.0,0.0,8.0,2024-02-19 13:00:00,PO-00028,2024-02-19,2024-03-01,2024-03-02,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00024,CoolSip Green Tea,Beverages
144,29,1,72,58,57,17.68,1025.44,2.0,8.0,2024-02-19 08:00:00,PO-00029,2024-02-19,2024-02-24,2024-02-27,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00072,FrostyFoods Frozen Peas,Frozen
145,29,2,105,91,86,7.31,665.21,3.0,8.0,2024-02-19 10:00:00,PO-00029,2024-02-19,2024-02-24,2024-02-27,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00105,FrostyFoods Ice Cream,Frozen
146,29,3,69,69,64,2.32,160.08,5.0,8.0,2024-02-19 09:00:00,PO-00029,2024-02-19,2024-02-24,2024-02-27,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00069,FrostyFoods Frozen Pizza,Frozen
147,29,4,133,77,76,8.82,679.14,5.0,8.0,2024-02-19 11:00:00,PO-00029,2024-02-19,2024-02-24,2024-02-27,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00133,GoldenLoaf White Bread,Bakery
148,29,5,113,13,12,8.58,111.54,3.0,8.0,2024-02-19 08:00:00,PO-00029,2024-02-19,2024-02-24,2024-02-27,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00113,SeaHarvest Salmon Fillet,Seafood
149,29,6,40,143,130,1.84,263.12,3.0,8.0,2024-02-19 16:00:00,PO-00029,2024-02-19,2024-02-24,2024-02-27,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00040,MeadowFresh Butter,Dairy
150,29,7,97,33,31,3.15,103.95,0.0,8.0,2024-02-19 12:00:00,PO-00029,2024-02-19,2024-02-24,2024-02-27,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00097,GreenFields Apples,Produce
151,29,8,46,43,40,18.43,792.49,5.0,8.0,2024-02-19 09:00:00,PO-00029,2024-02-19,2024-02-24,2024-02-27,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00046,ThirstQuench Apple Juice,Beverages
152,30,1,36,115,108,15.95,1834.25,3.0,8.0,2024-02-20 15:00:00,PO-00030,2024-02-20,2024-02-28,2024-02-29,CLOSED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00036,MeadowFresh Cheese,Dairy
153,30,2,126,159,145,18.16,2887.44,2.0,8.0,2024-02-20 13:00:00,PO-00030,2024-02-20,2024-02-28,2024-02-29,CLOSED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00126,ThirstQuench Orange Juice,Beverages
154,30,3,139,149,137,10.01,1491.49,0.0,8.0,2024-02-20 17:00:00,PO-00030,2024-02-20,2024-02-28,2024-02-29,CLOSED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00139,MilkyWay Milk,Dairy
155,30,4,91,43,42,15.19,653.17,3.0,8.0,2024-02-20 17:00:00,PO-00030,2024-02-20,2024-02-28,2024-02-29,CLOSED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00091,PrimeChoice Chicken Breast,Meat
156,30,5,20,106,103,12.71,1347.26,0.0,8.0,2024-02-20 13:00:00,PO-00030,2024-02-20,2024-02-28,2024-02-29,CLOSED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00020,FarmHouse Yogurt,Dairy
157,30,6,39,49,46,1.6,78.4,2.0,8.0,2024-02-20 16:00:00,PO-00030,2024-02-20,2024-02-28,2024-02-29,CLOSED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00039,FrostyFoods Ice Cream,Frozen
158,31,1,80,291,268,3.39,986.49,5.0,8.0,2024-02-20 08:00:00,PO-00031,2024-02-20,2024-02-25,2024-02-25,SENT,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00080,CrunchyBite Potato Chips,Snacks
159,31,2,61,87,87,10.98,955.26,0.0,8.0,2024-02-20 08:00:00,PO-00031,2024-02-20,2024-02-25,2024-02-25,SENT,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00061,FrostyFoods Frozen Pizza,Frozen
160,31,3,86,15,14,2.68,40.2,5.0,8.0,2024-02-20 11:00:00,PO-00031,2024-02-20,2024-02-25,2024-02-25,SENT,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00086,HarmonyCare Toothpaste,Personal Care
161,31,4,107,20,19,11.45,229.0,0.0,8.0,2024-02-20 11:00:00,PO-00031,2024-02-20,2024-02-25,2024-02-25,SENT,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00107,GardenFresh Lettuce,Produce
162,31,5,103,84,83,15.98,1342.32,0.0,8.0,2024-02-20 17:00:00,PO-00031,2024-02-20,2024-02-25,2024-02-25,SENT,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00103,ArcticFresh Frozen Pizza,Frozen
163,31,6,23,98,94,14.38,1409.24,5.0,8.0,2024-02-20 15:00:00,PO-00031,2024-02-20,2024-02-25,2024-02-25,SENT,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00023,FrostyFoods Frozen Peas,Frozen
164,31,7,145,15,15,0.93,13.95,3.0,8.0,2024-02-20 14:00:00,PO-00031,2024-02-20,2024-02-25,2024-02-25,SENT,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00145,GreenFields Tomatoes,Produce
165,31,8,101,23,22,13.71,315.33,5.0,8.0,2024-02-20 12:00:00,PO-00031,2024-02-20,2024-02-25,2024-02-25,SENT,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00101,SparklePro Dishwashing Liquid,Household
166,32,1,9,39,38,17.26,673.14,0.0,8.0,2024-02-20 12:00:00,PO-00032,2024-02-20,2024-02-25,2024-02-24,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00009,PrimeChoice Pork Chops,Meat
167,32,2,74,141,128,6.23,878.43,2.0,8.0,2024-02-20 17:00:00,PO-00032,2024-02-20,2024-02-25,2024-02-24,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00074,CitrusBurst Orange Juice,Beverages
168,32,3,84,51,51,15.83,807.33,5.0,8.0,2024-02-20 09:00:00,PO-00032,2024-02-20,2024-02-25,2024-02-24,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00084,ArcticFresh Fish Fillets,Frozen
169,32,4,83,51,51,14.87,758.37,0.0,8.0,2024-02-20 09:00:00,PO-00032,2024-02-20,2024-02-25,2024-02-24,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00083,SeaHarvest Prawns,Seafood
170,32,5,71,66,62,19.16,1264.56,0.0,8.0,2024-02-20 08:00:00,PO-00032,2024-02-20,2024-02-25,2024-02-24,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00071,ButcherSelect Pork Chops,Meat
171,33,1,95,58,53,3.91,226.78,5.0,8.0,2024-02-26 17:00:00,PO-00033,2024-02-26,2024-03-09,2024-03-08,SENT,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00095,FarmHouse Yogurt,Dairy
172,33,2,91,75,74,15.59,1169.25,0.0,8.0,2024-02-26 12:00:00,PO-00033,2024-02-26,2024-03-09,2024-03-08,SENT,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00091,PrimeChoice Chicken Breast,Meat
173,33,3,89,62,57,15.21,943.02,0.0,8.0,2024-02-26 10:00:00,PO-00033,2024-02-26,2024-03-09,2024-03-08,SENT,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00089,GardenFresh Tomatoes,Produce
174,34,1,26,138,136,4.5,621.0,3.0,8.0,2024-02-27 13:00:00,PO-00034,2024-02-27,2024-03-02,2024-03-03,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00026,FarmHouse Milk,Dairy
175,34,2,46,138,135,18.34,2530.92,5.0,8.0,2024-02-27 09:00:00,PO-00034,2024-02-27,2024-03-02,2024-03-03,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00046,ThirstQuench Apple Juice,Beverages
176,34,3,113,42,41,8.3,348.6,0.0,8.0,2024-02-27 14:00:00,PO-00034,2024-02-27,2024-03-02,2024-03-03,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00113,SeaHarvest Salmon Fillet,Seafood
177,34,4,40,60,59,1.76,105.6,3.0,8.0,2024-02-27 17:00:00,PO-00034,2024-02-27,2024-03-02,2024-03-03,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00040,MeadowFresh Butter,Dairy
178,34,5,72,70,70,18.01,1260.7,5.0,8.0,2024-02-27 12:00:00,PO-00034,2024-02-27,2024-03-02,2024-03-03,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00072,FrostyFoods Frozen Peas,Frozen
179,35,1,140,28,27,22.13,619.64,0.0,8.0,2024-03-04 12:00:00,PO-00035,2024-03-04,2024-03-09,2024-03-12,CLOSED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00140,BlueOcean Squid Rings,Seafood
180,35,2,57,59,55,25.62,1511.58,0.0,8.0,2024-03-04 14:00:00,PO-00035,2024-03-04,2024-03-09,2024-03-12,CLOSED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00057,CleanHome Laundry Detergent,Household
181,35,3,82,138,129,2.4,331.2,0.0,8.0,2024-03-04 15:00:00,PO-00035,2024-03-04,2024-03-09,2024-03-12,CLOSED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00082,CrunchyBite Trail Mix,Snacks
182,35,4,110,61,60,10.19,621.59,0.0,8.0,2024-03-04 10:00:00,PO-00035,2024-03-04,2024-03-09,2024-03-12,CLOSED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00110,HarmonyCare Hand Soap,Personal Care
183,35,5,85,70,66,14.3,1001.0,2.0,8.0,2024-03-04 09:00:00,PO-00035,2024-03-04,2024-03-09,2024-03-12,CLOSED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00085,PureGlow Body Wash,Personal Care
184,35,6,132,34,31,19.31,656.54,3.0,8.0,2024-03-04 17:00:00,PO-00035,2024-03-04,2024-03-09,2024-03-12,CLOSED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00132,FarmHouse Milk,Dairy
185,36,1,16,83,81,6.66,552.78,0.0,8.0,2024-03-04 12:00:00,PO-00036,2024-03-04,2024-03-15,2024-03-15,SENT,SGD,1,procurement.mgr,10,Harmony Personal Care,HARMON-010,SKU-00016,CitrusBurst Apple Juice,Beverages
186,36,2,82,185,178,2.41,445.85,0.0,8.0,2024-03-04 14:00:00,PO-00036,2024-03-04,2024-03-15,2024-03-15,SENT,SGD,1,procurement.mgr,10,Harmony Personal Care,HARMON-010,SKU-00082,CrunchyBite Trail Mix,Snacks
187,36,3,85,50,50,14.11,705.5,2.0,8.0,2024-03-04 09:00:00,PO-00036,2024-03-04,2024-03-15,2024-03-15,SENT,SGD,1,procurement.mgr,10,Harmony Personal Care,HARMON-010,SKU-00085,PureGlow Body Wash,Personal Care
188,36,4,120,66,66,10.64,702.24,0.0,8.0,2024-03-04 15:00:00,PO-00036,2024-03-04,2024-03-15,2024-03-15,SENT,SGD,1,procurement.mgr,10,Harmony Personal Care,HARMON-010,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery
189,36,5,140,48,46,21.92,1052.16,2.0,8.0,2024-03-04 09:00:00,PO-00036,2024-03-04,2024-03-15,2024-03-15,SENT,SGD,1,procurement.mgr,10,Harmony Personal Care,HARMON-010,SKU-00140,BlueOcean Squid Rings,Seafood
190,36,6,132,48,43,18.83,903.84,2.0,8.0,2024-03-04 13:00:00,PO-00036,2024-03-04,2024-03-15,2024-03-15,SENT,SGD,1,procurement.mgr,10,Harmony Personal Care,HARMON-010,SKU-00132,FarmHouse Milk,Dairy
191,37,1,76,37,37,25.31,936.47,0.0,8.0,2024-03-04 15:00:00,PO-00037,2024-03-04,2024-03-12,2024-03-15,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00076,PrimeChoice Sausages,Meat
192,37,2,51,65,64,13.93,905.45,0.0,8.0,2024-03-04 14:00:00,PO-00037,2024-03-04,2024-03-12,2024-03-15,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00051,GardenFresh Apples,Produce
193,37,3,44,150,137,11.74,1761.0,3.0,8.0,2024-03-04 16:00:00,PO-00037,2024-03-04,2024-03-12,2024-03-15,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00044,CrunchyBite Potato Chips,Snacks
194,37,4,102,55,53,2.09,114.95,5.0,8.0,2024-03-04 15:00:00,PO-00037,2024-03-04,2024-03-12,2024-03-15,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00102,MeadowFresh Cheese,Dairy
195,37,5,21,55,51,28.68,1577.4,5.0,8.0,2024-03-04 09:00:00,PO-00037,2024-03-04,2024-03-12,2024-03-15,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00021,SeaHarvest Prawns,Seafood
196,37,6,53,144,139,8.71,1254.24,0.0,8.0,2024-03-04 11:00:00,PO-00037,2024-03-04,2024-03-12,2024-03-15,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00053,CitrusBurst Orange Juice,Beverages
197,38,1,114,84,76,19.21,1613.64,5.0,8.0,2024-03-04 14:00:00,PO-00038,2024-03-04,2024-03-16,2024-03-18,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00114,FrostyFoods Frozen Pizza,Frozen
198,38,2,98,102,97,18.91,1928.82,0.0,8.0,2024-03-04 16:00:00,PO-00038,2024-03-04,2024-03-16,2024-03-18,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
199,38,3,22,91,89,4.14,376.74,0.0,8.0,2024-03-04 09:00:00,PO-00038,2024-03-04,2024-03-16,2024-03-18,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00022,HarmonyCare Hand Soap,Personal Care
200,38,4,116,51,46,4.29,218.79,0.0,8.0,2024-03-04 10:00:00,PO-00038,2024-03-04,2024-03-16,2024-03-18,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00116,FrostyFoods Fish Fillets,Frozen
201,39,1,103,21,19,15.6,327.6,5.0,8.0,2024-03-05 16:00:00,PO-00039,2024-03-05,2024-03-18,2024-03-20,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00103,ArcticFresh Frozen Pizza,Frozen
202,39,2,107,64,61,11.3,723.2,2.0,8.0,2024-03-05 13:00:00,PO-00039,2024-03-05,2024-03-18,2024-03-20,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00107,GardenFresh Lettuce,Produce
203,39,3,141,158,150,19.27,3044.66,5.0,8.0,2024-03-05 16:00:00,PO-00039,2024-03-05,2024-03-18,2024-03-20,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00141,HappySnacks Potato Chips,Snacks
