sale_item_id,sale_id,product_id,line_number,base_unit_price,sale_unit_price,quantity,line_base_amount,line_sale_amount,line_discount_amount,tax_rate_pct,tax_amount,promotion_code,created_at
290,61,114,1,35.1,35.1,4,140.4,140.4,0,8,11.23,,15/5/2025 11:19
291,61,135,2,15.99,15.99,2,31.98,31.98,0,8,2.56,,15/5/2025 11:19
292,61,131,3,10.99,10.99,3,32.97,32.97,0,8,2.64,,15/5/2025 11:19
293,61,120,4,23.58,22.4,2,47.16,44.8,2.36,8,3.58,BULK5,15/5/2025 11:19
294,61,136,5,12.07,12.07,2,24.14,24.14,0,8,1.93,,15/5/2025 11:19
295,61,96,6,4.82,4.82,1,4.82,4.82,0,8,0.39,,15/5/2025 11:19
296,61,122,7,25.27,25.27,2,50.54,50.54,0,8,4.04,,15/5/2025 11:19
297,62,99,1,32.85,32.85,3,98.55,98.55,0,8,7.88,,2/8/2024 18:33
298,62,95,2,6.68,6.35,3,20.04,19.05,0.99,8,1.52,BULK5,2/8/2024 18:33
299,62,32,3,44.22,44.22,2,88.44,88.44,0,8,7.08,,2/8/2024 18:33
300,62,121,4,7.48,7.48,2,14.96,14.96,0,8,1.2,,2/8/2024 18:33
301,63,67,1,23.9,23.9,1,23.9,23.9,0,8,1.91,,17/5/2024 13:58
302,63,125,2,9.57,9.57,4,38.28,38.28,0,8,3.06,,17/5/2024 13:58
303,63,46,3,43.06,43.06,3,129.18,129.18,0,8,10.33,,17/5/2024 13:58
304,63,102,4,3.07,3.07,1,3.07,3.07,0,8,0.25,,17/5/2024 13:58
305,63,5,5,1.64,1.64,1,1.64,1.64,0,8,0.13,,17/5/2024 13:58
306,64,146,1,11.07,11.07,3,33.21,33.21,0,8,2.66,,23/4/2025 15:44
307,64,144,2,23.78,23.78,3,71.34,71.34,0,8,5.71,,23/4/2025 15:44
308,64,94,3,26.41,25.09,1,26.41,25.09,1.32,8,2.01,BULK5,23/4/2025 15:44
309,64,73,4,16.74,16.74,2,33.48,33.48,0,8,2.68,,23/4/2025 15:44
310,64,39,5,2.42,2.42,1,2.42,2.42,0,8,0.19,,23/4/2025 15:44
311,64,16,6,9.2,8.74,4,36.8,34.96,1.84,8,2.8,BULK5,23/4/2025 15:44
312,64,88,7,45.96,45.96,1,45.96,45.96,0,8,3.68,,23/4/2025 15:44
313,65,53,1,18.99,15.19,3,56.97,45.57,11.4,8,3.65,FLASH20,12/5/2024 17:01
314,65,7,2,42.84,42.84,4,171.36,171.36,0,8,13.71,,12/5/2024 17:01
315,65,128,3,12.47,11.85,3,37.41,35.55,1.86,8,2.84,WEEKEND5,12/5/2024 17:01
316,65,31,4,28.96,28.96,1,28.96,28.96,0,8,2.32,,12/5/2024 17:01
317,65,67,5,23.9,23.9,2,47.8,47.8,0,8,3.82,,12/5/2024 17:01
318,66,136,1,12.07,11.47,3,36.21,34.41,1.8,8,2.75,BULK5,27/11/2024 16:27
319,66,68,2,17.85,17.85,1,17.85,17.85,0,8,1.43,,27/11/2024 16:27
320,66,17,3,18.3,18.3,2,36.6,36.6,0,8,2.93,,27/11/2024 16:27
321,66,117,4,15.66,14.88,2,31.32,29.76,1.56,8,2.38,BULK5,27/11/2024 16:27
322,66,76,5,52.38,52.38,1,52.38,52.38,0,8,4.19,,27/11/2024 16:27
323,66,98,6,28.67,28.67,3,86.01,86.01,0,8,6.88,,27/11/2024 16:27
324,66,49,7,5.85,5.85,1,5.85,5.85,0,8,0.47,,27/11/2024 16:27
325,67,21,1,41.36,41.36,2,82.72,82.72,0,8,6.62,,8/2/2025 14:53
326,67,111,2,10.39,8.83,2,20.78,17.66,3.12,8,1.41,MEMBER15,8/2/2025 14:53
327,67,81,3,37.45,33.71,2,74.9,67.42,7.48,8,5.39,PROMO10,8/2/2025 14:53
328,67,128,4,12.47,11.85,2,24.94,23.7,1.24,8,1.9,WEEKEND5,8/2/2025 14:53
329,67,62,5,4.42,4.2,2,8.84,8.4,0.44,8,0.67,WEEKEND5,8/2/2025 14:53
330,68,30,1,11.93,11.33,1,11.93,11.33,0.6,8,0.91,BULK5,8/8/2024 9:51
331,68,110,2,13.61,13.61,2,27.22,27.22,0,8,2.18,,8/8/2024 9:51
332,68,146,3,11.07,11.07,1,11.07,11.07,0,8,0.89,,8/8/2024 9:51
333,68,51,4,27.72,27.72,1,27.72,27.72,0,8,2.22,,8/8/2024 9:51
334,68,44,5,16.23,16.23,5,81.15,81.15,0,8,6.49,,8/8/2024 9:51
335,69,84,1,34.15,34.15,4,136.6,136.6,0,8,10.93,,28/7/2024 20:25
336,69,108,2,53.8,53.8,1,53.8,53.8,0,8,4.3,,28/7/2024 20:25
337,69,35,3,31.36,31.36,1,31.36,31.36,0,8,2.51,,28/7/2024 20:25
338,69,45,4,2.39,2.27,1,2.39,2.27,0.12,8,0.18,WEEKEND5,28/7/2024 20:25
339,70,106,1,5.43,5.43,2,10.86,10.86,0,8,0.87,,10/6/2024 12:17
340,70,124,2,41.98,41.98,1,41.98,41.98,0,8,3.36,,10/6/2024 12:17
341,70,126,3,25.36,25.36,4,101.44,101.44,0,8,8.12,,10/6/2024 12:17
342,71,68,1,17.85,17.85,1,17.85,17.85,0,8,1.43,,21/5/2025 14:02
343,71,52,2,32.98,32.98,3,98.94,98.94,0,8,7.92,,21/5/2025 14:02
344,71,47,3,34.55,34.55,1,34.55,34.55,0,8,2.76,,21/5/2025 14:02
345,71,112,4,26.45,26.45,1,26.45,26.45,0,8,2.12,,21/5/2025 14:02
346,71,90,5,22.17,22.17,2,44.34,44.34,0,8,3.55,,21/5/2025 14:02
347,71,38,6,21.83,21.83,3,65.49,65.49,0,8,5.24,,21/5/2025 14:02
348,72,148,1,2.22,2.22,2,4.44,4.44,0,8,0.36,,15/5/2024 17:02
349,72,101,2,24.88,24.88,2,49.76,49.76,0,8,3.98,,15/5/2024 17:02
350,72,13,3,35.09,35.09,1,35.09,35.09,0,8,2.81,,15/5/2024 17:02
351,72,9,4,29.63,29.63,2,59.26,59.26,0,8,4.74,,15/5/2024 17:02
352,72,7,5,42.84,42.84,4,171.36,171.36,0,8,13.71,,15/5/2024 17:02
353,72,79,6,10.09,10.09,2,20.18,20.18,0,8,1.61,,15/5/2024 17:02
354,73,52,1,32.98,32.98,4,131.92,131.92,0,8,10.55,,14/11/2024 15:38
355,73,5,2,1.64,1.56,1,1.64,1.56,0.08,8,0.12,BULK5,14/11/2024 15:38
356,73,66,3,24.92,24.92,1,24.92,24.92,0,8,1.99,,14/11/2024 15:38
357,74,129,1,30.45,30.45,4,121.8,121.8,0,8,9.74,,18/3/2025 15:23
358,74,23,2,16.85,16.85,1,16.85,16.85,0,8,1.35,,18/3/2025 15:23
359,74,50,3,3.43,3.43,2,6.86,6.86,0,8,0.55,,18/3/2025 15:23
360,75,148,1,2.22,2.22,1,2.22,2.22,0,8,0.18,,22/8/2024 14:21
361,75,106,2,5.43,5.43,2,10.86,10.86,0,8,0.87,,22/8/2024 14:21
362,75,54,3,33.21,33.21,2,66.42,66.42,0,8,5.31,,22/8/2024 14:21
363,76,146,1,11.07,11.07,2,22.14,22.14,0,8,1.77,,7/5/2025 17:28
364,76,133,2,21.12,21.12,1,21.12,21.12,0,8,1.69,,7/5/2025 17:28
365,77,20,1,26.18,26.18,2,52.36,52.36,0,8,4.19,,30/4/2025 15:54
366,77,41,2,20.31,20.31,2,40.62,40.62,0,8,3.25,,30/4/2025 15:54
367,77,104,3,11.66,11.66,1,11.66,11.66,0,8,0.93,,30/4/2025 15:54
368,77,56,4,11.4,10.83,2,22.8,21.66,1.14,8,1.73,BULK5,30/4/2025 15:54
369,77,91,5,28.49,28.49,2,56.98,56.98,0,8,4.56,,30/4/2025 15:54
370,77,17,6,18.3,18.3,1,18.3,18.3,0,8,1.46,,30/4/2025 15:54
371,77,77,7,14.99,14.99,4,59.96,59.96,0,8,4.8,,30/4/2025 15:54
372,78,82,1,3.36,3.36,1,3.36,3.36,0,8,0.27,,2/4/2024 17:32
373,78,81,2,37.45,37.45,4,149.8,149.8,0,8,11.98,,2/4/2024 17:32
374,78,145,3,1.24,1.18,1,1.24,1.18,0.06,8,0.09,BULK5,2/4/2024 17:32
375,78,63,4,7.17,7.17,1,7.17,7.17,0,8,0.57,,2/4/2024 17:32
376,79,141,1,33.49,33.49,5,167.45,167.45,0,8,13.4,,17/12/2024 8:23
377,79,7,2,42.84,42.84,1,42.84,42.84,0,8,3.43,,17/12/2024 8:23
378,79,49,3,5.85,5.85,5,29.25,29.25,0,8,2.34,,17/12/2024 8:23
379,79,70,4,27.28,27.28,5,136.4,136.4,0,8,10.91,,17/12/2024 8:23
380,79,89,5,25.96,25.96,1,25.96,25.96,0,8,2.08,,17/12/2024 8:23
381,80,26,1,6.78,6.78,1,6.78,6.78,0,8,0.54,,2/6/2024 20:06
382,80,99,2,32.85,32.85,3,98.55,98.55,0,8,7.88,,2/6/2024 20:06
383,80,100,3,29.48,29.48,3,88.44,88.44,0,8,7.08,,2/6/2024 20:06
384,80,70,4,27.28,27.28,1,27.28,27.28,0,8,2.18,,2/6/2024 20:06
385,81,131,1,10.99,10.44,1,10.99,10.44,0.55,8,0.84,WEEKEND5,3/3/2024 10:43
386,81,46,2,43.06,34.45,1,43.06,34.45,8.61,8,2.76,FLASH20,3/3/2024 10:43
387,81,115,3,2.28,2.17,1,2.28,2.17,0.11,8,0.17,WEEKEND5,3/3/2024 10:43
388,81,114,4,35.1,35.1,1,35.1,35.1,0,8,2.81,,3/3/2024 10:43
389,81,44,5,16.23,15.42,2,32.46,30.84,1.62,8,2.47,WEEKEND5,3/3/2024 10:43
390,81,69,6,5.38,5.11,3,16.14,15.33,0.81,8,1.23,WEEKEND5,3/3/2024 10:43
391,81,102,7,3.07,3.07,1,3.07,3.07,0,8,0.25,,3/3/2024 10:43
392,81,91,8,28.49,24.22,2,56.98,48.44,8.54,8,3.88,MEMBER15,3/3/2024 10:43
393,82,57,1,31.56,31.56,2,63.12,63.12,0,8,5.05,,19/8/2024 16:46
394,82,26,2,6.78,6.78,3,20.34,20.34,0,8,1.63,,19/8/2024 16:46
395,82,51,3,27.72,27.72,3,83.16,83.16,0,8,6.65,,19/8/2024 16:46
396,82,66,4,24.92,23.67,2,49.84,47.34,2.5,8,3.79,BULK5,19/8/2024 16:46
397,82,16,5,9.2,9.2,3,27.6,27.6,0,8,2.21,,19/8/2024 16:46
398,83,93,1,8.17,7.76,1,8.17,7.76,0.41,8,0.62,WEEKEND5,18/1/2025 11:07
399,83,77,2,14.99,14.24,3,44.97,42.72,2.25,8,3.42,WEEKEND5,18/1/2025 11:07
400,83,28,3,1.25,1.19,3,3.75,3.57,0.18,8,0.29,WEEKEND5,18/1/2025 11:07
401,83,70,4,27.28,21.82,3,81.84,65.46,16.38,8,5.24,FLASH20,18/1/2025 11:07
402,83,51,5,27.72,27.72,2,55.44,55.44,0,8,4.44,,18/1/2025 11:07
403,84,17,1,18.3,18.3,1,18.3,18.3,0,8,1.46,,26/8/2024 12:06
404,84,14,2,29.38,27.91,2,58.76,55.82,2.94,8,4.47,BULK5,26/8/2024 12:06
405,84,130,3,41.12,41.12,1,41.12,41.12,0,8,3.29,,26/8/2024 12:06
406,85,118,1,13.27,13.27,3,39.81,39.81,0,8,3.18,,22/7/2024 16:08
407,85,104,2,11.66,11.08,4,46.64,44.32,2.32,8,3.55,BULK5,22/7/2024 16:08
408,85,33,3,21.53,21.53,2,43.06,43.06,0,8,3.44,,22/7/2024 16:08
409,85,42,4,12.73,12.73,1,12.73,12.73,0,8,1.02,,22/7/2024 16:08
410,85,87,5,1.89,1.89,3,5.67,5.67,0,8,0.45,,22/7/2024 16:08
411,85,44,6,16.23,16.23,5,81.15,81.15,0,8,6.49,,22/7/2024 16:08
412,86,21,1,41.36,41.36,2,82.72,82.72,0,8,6.62,,25/9/2024 13:11
413,86,62,2,4.42,4.42,2,8.84,8.84,0,8,0.71,,25/9/2024 13:11
414,86,11,3,14.55,14.55,1,14.55,14.55,0,8,1.16,,25/9/2024 13:11
415,86,129,4,30.45,28.93,1,30.45,28.93,1.52,8,2.31,BULK5,25/9/2024 13:11
416,86,45,5,2.39,2.39,5,11.95,11.95,0,8,0.96,,25/9/2024 13:11
417,86,96,6,4.82,4.82,2,9.64,9.64,0,8,0.77,,25/9/2024 13:11
418,86,107,7,16.85,16.85,3,50.55,50.55,0,8,4.04,,25/9/2024 13:11
419,87,2,1,24.41,24.41,3,73.23,73.23,0,8,5.86,,18/7/2024 17:30
420,87,20,2,26.18,26.18,2,52.36,52.36,0,8,4.19,,18/7/2024 17:30
421,87,63,3,7.17,7.17,1,7.17,7.17,0,8,0.57,,18/7/2024 17:30
422,87,90,4,22.17,21.06,1,22.17,21.06,1.11,8,1.68,BULK5,18/7/2024 17:30
423,88,77,1,14.99,14.99,3,44.97,44.97,0,8,3.6,,4/2/2025 17:08
424,88,55,2,45.01,45.01,2,90.02,90.02,0,8,7.2,,4/2/2025 17:08
425,88,127,3,18.2,18.2,2,36.4,36.4,0,8,2.91,,4/2/2025 17:08
426,88,24,4,19.13,19.13,2,38.26,38.26,0,8,3.06,,4/2/2025 17:08
427,88,51,5,27.72,27.72,2,55.44,55.44,0,8,4.44,,4/2/2025 17:08
428,89,61,1,19.69,19.69,2,39.38,39.38,0,8,3.15,,26/11/2024 21:50
429,89,90,2,22.17,21.06,1,22.17,21.06,1.11,8,1.68,BULK5,26/11/2024 21:50
430,89,66,3,24.92,24.92,1,24.92,24.92,0,8,1.99,,26/11/2024 21:50
431,89,101,4,24.88,24.88,2,49.76,49.76,0,8,3.98,,26/11/2024 21:50
432,89,37,5,50.04,50.04,1,50.04,50.04,0,8,4,,26/11/2024 21:50
433,90,2,1,24.41,23.19,1,24.41,23.19,1.22,8,1.86,WEEKEND5,2/11/2024 14:17
434,90,102,2,3.07,3.07,2,6.14,6.14,0,8,0.49,,2/11/2024 14:17
435,90,25,3,16.72,15.88,1,16.72,15.88,0.84,8,1.27,WEEKEND5,2/11/2024 14:17
436,90,148,4,2.22,2.22,4,8.88,8.88,0,8,0.71,,2/11/2024 14:17
437,91,69,1,5.38,5.11,1,5.38,5.11,0.27,8,0.41,BULK5,6/11/2024 12:01
438,91,93,2,8.17,7.76,3,24.51,23.28,1.23,8,1.86,BULK5,6/11/2024 12:01
439,91,53,3,18.99,18.99,4,75.96,75.96,0,8,6.08,,6/11/2024 12:01
440,91,86,4,6.05,6.05,1,6.05,6.05,0,8,0.48,,6/11/2024 12:01
441,91,62,5,4.42,4.42,2,8.84,8.84,0,8,0.71,,6/11/2024 12:01
442,91,56,6,11.4,11.4,2,22.8,22.8,0,8,1.82,,6/11/2024 12:01
443,91,121,7,7.48,7.48,1,7.48,7.48,0,8,0.6,,6/11/2024 12:01
444,92,115,1,2.28,2.28,2,4.56,4.56,0,8,0.36,,27/3/2025 15:31
445,92,122,2,25.27,25.27,1,25.27,25.27,0,8,2.02,,27/3/2025 15:31
446,92,148,3,2.22,2.22,4,8.88,8.88,0,8,0.71,,27/3/2025 15:31
447,92,124,4,41.98,41.98,2,83.96,83.96,0,8,6.72,,27/3/2025 15:31
448,92,129,5,30.45,30.45,2,60.9,60.9,0,8,4.87,,27/3/2025 15:31
449,93,124,1,41.98,39.88,1,41.98,39.88,2.1,8,3.19,WEEKEND5,27/4/2024 14:08
450,93,63,2,7.17,7.17,1,7.17,7.17,0,8,0.57,,27/4/2024 14:08
451,93,30,3,11.93,11.93,2,23.86,23.86,0,8,1.91,,27/4/2024 14:08
452,93,89,4,25.96,24.66,3,77.88,73.98,3.9,8,5.92,WEEKEND5,27/4/2024 14:08
453,93,131,5,10.99,10.44,1,10.99,10.44,0.55,8,0.84,WEEKEND5,27/4/2024 14:08
454,94,133,1,21.12,21.12,2,42.24,42.24,0,8,3.38,,11/9/2024 12:58
455,94,146,2,11.07,11.07,4,44.28,44.28,0,8,3.54,,11/9/2024 12:58
456,94,78,3,52.88,52.88,2,105.76,105.76,0,8,8.46,,11/9/2024 12:58
457,95,90,1,22.17,22.17,1,22.17,22.17,0,8,1.77,,2/6/2024 14:34
458,95,29,2,2.06,1.75,3,6.18,5.25,0.93,8,0.42,MEMBER15,2/6/2024 14:34
459,95,121,3,7.48,6.36,4,29.92,25.44,4.48,8,2.04,MEMBER15,2/6/2024 14:34
460,95,112,4,26.45,26.45,2,52.9,52.9,0,8,4.23,,2/6/2024 14:34
461,96,79,1,10.09,9.08,4,40.36,36.32,4.04,8,2.91,PROMO10,15/12/2024 16:17
462,96,10,2,28.73,27.29,1,28.73,27.29,1.44,8,2.18,WEEKEND5,15/12/2024 16:17
463,96,132,3,27.3,25.93,3,81.9,77.79,4.11,8,6.22,WEEKEND5,15/12/2024 16:17
464,96,24,4,19.13,17.22,4,76.52,68.88,7.64,8,5.51,PROMO10,15/12/2024 16:17
465,96,14,5,29.38,29.38,1,29.38,29.38,0,8,2.35,,15/12/2024 16:17
466,96,66,6,24.92,24.92,1,24.92,24.92,0,8,1.99,,15/12/2024 16:17
467,97,89,1,25.96,25.96,1,25.96,25.96,0,8,2.08,,8/6/2024 17:29
468,97,125,2,9.57,9.57,3,28.71,28.71,0,8,2.3,,8/6/2024 17:29
469,97,14,3,29.38,29.38,2,58.76,58.76,0,8,4.7,,8/6/2024 17:29
470,97,128,4,12.47,12.47,3,37.41,37.41,0,8,2.99,,8/6/2024 17:29
471,97,34,5,18.55,18.55,3,55.65,55.65,0,8,4.45,,8/6/2024 17:29
472,97,140,6,38.31,36.39,1,38.31,36.39,1.92,8,2.91,WEEKEND5,8/6/2024 17:29
473,97,82,7,3.36,3.19,2,6.72,6.38,0.34,8,0.51,WEEKEND5,8/6/2024 17:29
474,97,5,8,1.64,1.64,3,4.92,4.92,0,8,0.39,,8/6/2024 17:29
475,97,33,9,21.53,21.53,2,43.06,43.06,0,8,3.44,,8/6/2024 17:29
476,98,35,1,31.36,29.79,2,62.72,59.58,3.14,8,4.77,BULK5,12/4/2024 12:37
477,98,46,2,43.06,43.06,1,43.06,43.06,0,8,3.44,,12/4/2024 12:37
478,98,54,3,33.21,33.21,2,66.42,66.42,0,8,5.31,,12/4/2024 12:37
479,98,91,4,28.49,28.49,1,28.49,28.49,0,8,2.28,,12/4/2024 12:37
480,98,53,5,18.99,18.99,2,37.98,37.98,0,8,3.04,,12/4/2024 12:37
481,99,125,1,9.57,9.57,3,28.71,28.71,0,8,2.3,,27/12/2024 15:58
482,99,27,2,39.81,39.81,1,39.81,39.81,0,8,3.18,,27/12/2024 15:58
483,99,111,3,10.39,10.39,1,10.39,10.39,0,8,0.83,,27/12/2024 15:58
484,100,131,1,10.99,10.99,2,21.98,21.98,0,8,1.76,,5/11/2024 19:16
485,100,74,2,7.31,6.94,6,43.86,41.64,2.22,8,3.33,BULK5,5/11/2024 19:16
486,100,60,3,56.7,53.87,1,56.7,53.87,2.83,8,4.31,BULK5,5/11/2024 19:16
487,101,25,1,16.72,16.72,1,16.72,16.72,0,8,1.34,,8/11/2024 17:47
488,101,82,2,3.36,3.36,5,16.8,16.8,0,8,1.34,,8/11/2024 17:47
489,101,74,3,7.31,7.31,6,43.86,43.86,0,8,3.51,,8/11/2024 17:47
490,101,131,4,10.99,10.44,2,21.98,20.88,1.1,8,1.67,BULK5,8/11/2024 17:47
491,102,105,1,16.11,16.11,4,64.44,64.44,0,8,5.16,,28/6/2024 13:39
492,102,138,2,71.21,71.21,1,71.21,71.21,0,8,5.7,,28/6/2024 13:39
493,102,31,3,28.96,28.96,1,28.96,28.96,0,8,2.32,,28/6/2024 13:39
494,102,51,4,27.72,27.72,2,55.44,55.44,0,8,4.44,,28/6/2024 13:39
495,103,89,1,25.96,25.96,1,25.96,25.96,0,8,2.08,,20/2/2024 17:27
496,103,118,2,13.27,13.27,1,13.27,13.27,0,8,1.06,,20/2/2024 17:27
497,103,135,3,15.99,15.19,3,47.97,45.57,2.4,8,3.65,BULK5,20/2/2024 17:27
498,103,14,4,29.38,29.38,2,58.76,58.76,0,8,4.7,,20/2/2024 17:27
499,104,122,1,25.27,25.27,1,25.27,25.27,0,8,2.02,,30/3/2025 13:57
500,104,45,2,2.39,2.27,4,9.56,9.08,0.48,8,0.73,WEEKEND5,30/3/2025 13:57
501,104,128,3,12.47,11.85,3,37.41,35.55,1.86,8,2.84,WEEKEND5,30/3/2025 13:57
502,104,104,4,11.66,9.33,2,23.32,18.66,4.66,8,1.49,FLASH20,30/3/2025 13:57
503,104,26,5,6.78,6.44,1,6.78,6.44,0.34,8,0.52,WEEKEND5,30/3/2025 13:57
504,104,30,6,11.93,11.93,3,35.79,35.79,0,8,2.86,,30/3/2025 13:57
505,105,142,1,4.02,4.02,2,8.04,8.04,0,8,0.64,,25/3/2025 12:34
506,105,139,2,14.95,14.2,3,44.85,42.6,2.25,8,3.41,BULK5,25/3/2025 12:34
507,105,97,3,5.37,5.37,2,10.74,10.74,0,8,0.86,,25/3/2025 12:34
508,105,133,4,21.12,21.12,2,42.24,42.24,0,8,3.38,,25/3/2025 12:34
509,105,17,5,18.3,17.39,2,36.6,34.78,1.82,8,2.78,BULK5,25/3/2025 12:34
510,105,14,6,29.38,29.38,1,29.38,29.38,0,8,2.35,,25/3/2025 12:34
511,105,129,7,30.45,30.45,2,60.9,60.9,0,8,4.87,,25/3/2025 12:34
512,106,31,1,28.96,28.96,2,57.92,57.92,0,8,4.63,,19/3/2025 15:57
513,106,58,2,16.74,16.74,2,33.48,33.48,0,8,2.68,,19/3/2025 15:57
514,106,98,3,28.67,28.67,2,57.34,57.34,0,8,4.59,,19/3/2025 15:57
515,106,104,4,11.66,11.66,4,46.64,46.64,0,8,3.73,,19/3/2025 15:57
516,106,37,5,50.04,50.04,1,50.04,50.04,0,8,4,,19/3/2025 15:57
517,106,108,6,53.8,53.8,2,107.6,107.6,0,8,8.61,,19/3/2025 15:57
518,107,9,1,29.63,29.63,1,29.63,29.63,0,8,2.37,,21/3/2024 14:48
519,107,53,2,18.99,18.99,1,18.99,18.99,0,8,1.52,,21/3/2024 14:48
520,108,80,1,4.51,4.51,1,4.51,4.51,0,8,0.36,,8/1/2024 15:55
521,108,77,2,14.99,14.99,3,44.97,44.97,0,8,3.6,,8/1/2024 15:55
522,109,97,1,5.37,5.37,2,10.74,10.74,0,8,0.86,,2/3/2024 17:17
523,109,130,2,41.12,41.12,1,41.12,41.12,0,8,3.29,,2/3/2024 17:17
524,109,125,3,9.57,9.57,2,19.14,19.14,0,8,1.53,,2/3/2024 17:17
525,109,4,4,34.9,33.15,3,104.7,99.45,5.25,8,7.96,WEEKEND5,2/3/2024 17:17
526,109,45,5,2.39,1.91,3,7.17,5.73,1.44,8,0.46,FLASH20,2/3/2024 17:17
527,110,143,1,17.09,17.09,1,17.09,17.09,0,8,1.37,,21/1/2025 17:10
528,110,56,2,11.4,11.4,3,34.2,34.2,0,8,2.74,,21/1/2025 17:10
529,110,54,3,33.21,33.21,1,33.21,33.21,0,8,2.66,,21/1/2025 17:10
530,110,18,4,9.35,9.35,1,9.35,9.35,0,8,0.75,,21/1/2025 17:10
531,110,43,5,64.95,64.95,2,129.9,129.9,0,8,10.39,,21/1/2025 17:10
532,111,131,1,10.99,10.44,1,10.99,10.44,0.55,8,0.84,WEEKEND5,18/5/2025 20:47
533,111,46,2,43.06,40.91,1,43.06,40.91,2.15,8,3.27,WEEKEND5,18/5/2025 20:47
534,111,140,3,38.31,32.56,2,76.62,65.12,11.5,8,5.21,MEMBER15,18/5/2025 20:47
535,111,105,4,16.11,13.69,3,48.33,41.07,7.26,8,3.29,MEMBER15,18/5/2025 20:47
536,111,109,5,61.9,52.61,1,61.9,52.61,9.29,8,4.21,MEMBER15,18/5/2025 20:47
537,111,129,6,30.45,27.41,2,60.9,54.82,6.08,8,4.39,PROMO10,18/5/2025 20:47
538,111,4,7,34.9,34.9,3,104.7,104.7,0,8,8.38,,18/5/2025 20:47
539,112,103,1,31.2,31.2,1,31.2,31.2,0,8,2.5,,22/7/2024 14:06
540,112,51,2,27.72,27.72,2,55.44,55.44,0,8,4.44,,22/7/2024 14:06
541,112,108,3,53.8,53.8,1,53.8,53.8,0,8,4.3,,22/7/2024 14:06
542,112,28,4,1.25,1.25,2,2.5,2.5,0,8,0.2,,22/7/2024 14:06
543,112,15,5,25.44,25.44,1,25.44,25.44,0,8,2.04,,22/7/2024 14:06
544,112,12,6,9.77,9.77,2,19.54,19.54,0,8,1.56,,22/7/2024 14:06
545,113,104,1,11.66,11.08,3,34.98,33.24,1.74,8,2.66,WEEKEND5,25/2/2024 12:52
546,113,7,2,42.84,38.56,4,171.36,154.24,17.12,8,12.34,PROMO10,25/2/2024 12:52
547,113,124,3,41.98,41.98,2,83.96,83.96,0,8,6.72,,25/2/2024 12:52
548,113,53,4,18.99,17.09,3,56.97,51.27,5.7,8,4.1,PROMO10,25/2/2024 12:52
549,113,129,5,30.45,30.45,3,91.35,91.35,0,8,7.31,,25/2/2024 12:52
550,113,141,6,33.49,31.82,2,66.98,63.64,3.34,8,5.09,WEEKEND5,25/2/2024 12:52
551,113,69,7,5.38,5.38,1,5.38,5.38,0,8,0.43,,25/2/2024 12:52
552,114,112,1,26.45,26.45,2,52.9,52.9,0,8,4.23,,28/2/2025 15:32
553,114,138,2,71.21,71.21,1,71.21,71.21,0,8,5.7,,28/2/2025 15:32
554,114,132,3,27.3,25.93,2,54.6,51.86,2.74,8,4.15,BULK5,28/2/2025 15:32
555,114,81,4,37.45,37.45,4,149.8,149.8,0,8,11.98,,28/2/2025 15:32
556,115,129,1,30.45,30.45,1,30.45,30.45,0,8,2.44,,12/5/2025 11:27
557,115,130,2,41.12,39.06,2,82.24,78.12,4.12,8,6.25,BULK5,12/5/2025 11:27
558,115,51,3,27.72,27.72,2,55.44,55.44,0,8,4.44,,12/5/2025 11:27
559,115,63,4,7.17,7.17,2,14.34,14.34,0,8,1.15,,12/5/2025 11:27
560,116,146,1,11.07,10.52,3,33.21,31.56,1.65,8,2.52,BULK5,9/1/2025 20:52
561,116,147,2,11.76,11.76,2,23.52,23.52,0,8,1.88,,9/1/2025 20:52
562,116,143,3,17.09,17.09,1,17.09,17.09,0,8,1.37,,9/1/2025 20:52
563,116,60,4,56.7,56.7,2,113.4,113.4,0,8,9.07,,9/1/2025 20:52
564,116,45,5,2.39,2.39,3,7.17,7.17,0,8,0.57,,9/1/2025 20:52
565,116,135,6,15.99,15.99,4,63.96,63.96,0,8,5.12,,9/1/2025 20:52
566,116,24,7,19.13,18.17,1,19.13,18.17,0.96,8,1.45,BULK5,9/1/2025 20:52
567,117,104,1,11.66,11.66,3,34.98,34.98,0,8,2.8,,12/5/2025 15:47
568,117,98,2,28.67,27.24,2,57.34,54.48,2.86,8,4.36,BULK5,12/5/2025 15:47
569,117,126,3,25.36,24.09,4,101.44,96.36,5.08,8,7.71,BULK5,12/5/2025 15:47
570,117,96,4,4.82,4.58,2,9.64,9.16,0.48,8,0.73,BULK5,12/5/2025 15:47
571,117,51,5,27.72,27.72,2,55.44,55.44,0,8,4.44,,12/5/2025 15:47
572,118,77,1,14.99,14.99,1,14.99,14.99,0,8,1.2,,25/9/2024 12:35
573,118,42,2,12.73,12.09,1,12.73,12.09,0.64,8,0.97,BULK5,25/9/2024 12:35
574,118,40,3,3.29,3.29,3,9.87,9.87,0,8,0.79,,25/9/2024 12:35
575,119,107,1,16.85,16.85,2,33.7,33.7,0,8,2.7,,27/5/2025 17:26
576,119,56,2,11.4,11.4,1,11.4,11.4,0,8,0.91,,27/5/2025 17:26
577,119,19,3,10.15,10.15,3,30.45,30.45,0,8,2.44,,27/5/2025 17:26
578,120,49,1,5.85,5.85,1,5.85,5.85,0,8,0.47,,10/3/2025 15:16
